Kingdom	Phylum	Class	Order	Family	Genus
ASV_20425	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_20426	Bacteria	NA	NA	NA	NA	NA
ASV_20427	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Rhizomicrobium	NA
ASV_20428	Bacteria	NA	NA	NA	NA	NA
ASV_20429	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
ASV_20431	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_20432	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora
ASV_20433	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_20434	Bacteria	NA	NA	NA	NA	NA
ASV_20435	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_20436	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_20437	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_20438	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20439	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_20440	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20441	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA
ASV_20442	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_20443	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Ideonella
ASV_20444	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter
ASV_20445	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_20446	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_20447	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
ASV_20448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_20449	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus
ASV_20450	Bacteria	NA	NA	NA	NA	NA
ASV_20451	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera
ASV_20452	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_20453	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella
ASV_20454	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_20455	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_20456	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20457	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_20458	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_20459	Bacteria	NA	NA	NA	NA	NA
ASV_20460	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_20461	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20462	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_20463	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_20464	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_20465	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_20466	Bacteria	NA	NA	NA	NA	NA
ASV_20467	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_20468	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_20469	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20470	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_20471	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_20472	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_20473	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20474	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20475	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20476	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20477	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus
ASV_20478	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ercella
ASV_20479	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_20480	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_20481	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_20482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseococcus
ASV_20483	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA
ASV_20484	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
ASV_20485	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_20486	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA
ASV_20487	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_20488	Bacteria	NA	NA	NA	NA	NA
ASV_20489	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20490	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20491	Bacteria	NA	NA	NA	NA	NA
ASV_20492	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_20493	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_20494	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20495	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
ASV_20496	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
ASV_20497	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_20498	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
ASV_20499	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_20500	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_20501	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_20502	Bacteria	NA	NA	NA	NA	NA
ASV_20503	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA
ASV_20504	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20505	Bacteria	NA	NA	NA	NA	NA
ASV_20506	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter
ASV_20507	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20508	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20509	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20510	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_20511	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_20512	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_20513	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20514	Bacteria	NA	NA	NA	NA	NA
ASV_20515	Bacteria	Acidobacteria	NA	NA	NA	NA
ASV_20516	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20517	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20518	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_20519	Bacteria	NA	NA	NA	NA	NA
ASV_20520	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_20521	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter
ASV_20522	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
ASV_20523	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20524	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	NA
ASV_20525	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_20526	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_20527	Bacteria	NA	NA	NA	NA	NA
ASV_20528	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20529	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20530	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_20531	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_20532	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20533	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_20534	Bacteria	NA	NA	NA	NA	NA
ASV_20535	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_20536	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	NA
ASV_20537	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_20538	Bacteria	Acidobacteria	Acidobacteria_Gp22	Gp22	NA	NA
ASV_20539	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_20540	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_20541	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_20542	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20543	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis
ASV_20544	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA
ASV_20545	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20546	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_20547	Bacteria	NA	NA	NA	NA	NA
ASV_20548	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	NA	NA
ASV_20549	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_20550	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20551	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
ASV_20552	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptacidiphilus
ASV_20553	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_20554	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Epilithonimonas
ASV_20555	Bacteria	NA	NA	NA	NA	NA
ASV_20556	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus
ASV_20557	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides
ASV_20558	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
ASV_20559	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA
ASV_20560	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes
ASV_20561	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
ASV_20562	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20563	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20564	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_20565	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20566	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_20567	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20568	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_20569	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20570	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_20571	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ASV_20572	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ASV_20573	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20574	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_20575	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA
ASV_20576	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_20577	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_20578	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia
ASV_20579	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Stigmatella
ASV_20580	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_20581	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_20582	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_20583	Bacteria	Acidobacteria	Acidobacteria_Gp3	Paludibaculum	NA	NA
ASV_20584	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_20585	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_20586	Bacteria	NA	NA	NA	NA	NA
ASV_20587	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_20588	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_20589	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_20590	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
ASV_20591	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_20592	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_20593	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba
ASV_20594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_20595	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces
ASV_20596	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
ASV_20597	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas
ASV_20598	Bacteria	Acidobacteria	Acidobacteria_Gp3	Bryobacter	NA	NA
ASV_20599	Bacteria	Armatimonadetes	Armatimonadetes_gp5	NA	NA	NA
ASV_20600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA
ASV_20601	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Variibacter
ASV_20602	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_20603	Bacteria	NA	NA	NA	NA	NA
ASV_20604	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_20605	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
ASV_20606	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_20607	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_20608	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
ASV_20609	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20610	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium
ASV_20611	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_20612	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_20613	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20614	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20615	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_20616	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_20617	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_20618	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20619	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea
ASV_20620	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_20621	Bacteria	NA	NA	NA	NA	NA
ASV_20622	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20623	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20624	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20625	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	NA
ASV_20626	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20627	Bacteria	NA	NA	NA	NA	NA
ASV_20628	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium
ASV_20629	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20630	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_20631	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_20632	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_20633	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
ASV_20634	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA
ASV_20635	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20636	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_20637	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Thermobacillus
ASV_20638	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA
ASV_20639	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA
ASV_20640	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_20641	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_20642	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_20643	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_20644	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20645	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_20646	Bacteria	NA	NA	NA	NA	NA
ASV_20647	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_20648	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Flindersiella
ASV_20649	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_20650	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
ASV_20651	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20652	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_20653	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_20654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_20655	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_20656	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20657	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	Kallotenuaceae	Kallotenue
ASV_20658	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20659	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_20660	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20661	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_20662	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium
ASV_20663	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20664	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_20665	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Oryzihumus
ASV_20666	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20667	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_20668	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_20669	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20670	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	NA
ASV_20671	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	NA
ASV_20672	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20673	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
ASV_20674	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_20675	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_20676	Bacteria	NA	NA	NA	NA	NA
ASV_20677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Ideonella
ASV_20678	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_20679	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia
ASV_20680	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_20681	Bacteria	NA	NA	NA	NA	NA
ASV_20682	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_20683	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_20684	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	NA
ASV_20685	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_20686	Bacteria	NA	NA	NA	NA	NA
ASV_20687	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20688	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20689	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_20690	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_20691	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_20692	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_20693	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Ideonella
ASV_20694	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter
ASV_20695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis
ASV_20696	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
ASV_20697	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_20698	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_20699	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_20700	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_20701	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_20702	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium
ASV_20703	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	NA
ASV_20704	Bacteria	Armatimonadetes	Armatimonadetes_gp5	NA	NA	NA
ASV_20705	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_20706	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ASV_20707	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_20708	Bacteria	NA	NA	NA	NA	NA
ASV_20709	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_20710	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_20711	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_20712	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
