Kingdom	Phylum	Class	Order	Family	Genus	Species
ASVF_7367	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__circinelloides
ASVF_7368	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7369	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7370	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7371	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7372	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7373	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_7374	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Kamienskia	s__perpusilla
ASVF_7375	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Dominikia	s__aurea
ASVF_7376	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	NA
ASVF_7377	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7378	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7379	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__tenuipes
ASVF_7380	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7381	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Bulleribasidium	s__pseudovariabile
ASVF_7382	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Protrudomycetaceae	g__Protrudomyces	s__lateralis
ASVF_7383	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	NA	NA	NA
ASVF_7384	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7385	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Pucciniastraceae	g__Pucciniastrum	s__areolatum
ASVF_7386	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7387	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
ASVF_7388	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Glomerellaceae	g__Colletotrichum	NA
ASVF_7389	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7390	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Acaulosporaceae	g__Acaulospora	NA
ASVF_7391	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__phlyctidospora
ASVF_7392	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7393	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7394	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Pacisporaceae	g__Pacispora	s__scintillans
ASVF_7395	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7396	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7397	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7398	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
ASVF_7399	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7400	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7401	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7402	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7403	k__Fungi	p__Kickxellomycota	c__GS19	o__GS19	NA	NA	NA
ASVF_7404	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Annulohypoxylon	s__cohaerens
ASVF_7405	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	NA
ASVF_7406	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7407	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7408	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	s__verrucosa
ASVF_7409	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7410	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Minutisphaerales	f__Minutisphaeraceae	g__Minutisphaera	s__japonica
ASVF_7411	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_7412	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASVF_7413	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lyophyllaceae	g__Fibulochlamys	s__chilensis
ASVF_7414	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASVF_7415	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7416	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
ASVF_7417	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7418	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_7419	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7420	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hebelomataceae	NA	NA
ASVF_7421	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7422	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7423	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Starmerella	NA
ASVF_7424	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7425	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7426	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7427	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7428	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7429	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7430	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7431	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7432	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7433	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7434	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7435	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Coniosporium	s__apollinis
ASVF_7436	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Kappamycetaceae	g__Kappamyces	NA
ASVF_7437	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Gnomoniaceae	g__Gnomoniopsis	s__fructicola
ASVF_7438	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7439	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Scutellinia	s__scutellata
ASVF_7440	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7441	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Simplicillium	NA
ASVF_7442	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7443	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7444	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
ASVF_7445	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7446	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__hollandica
ASVF_7447	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7448	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7449	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Sodiomyces	s__tronii
ASVF_7450	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	NA	NA
ASVF_7451	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7452	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7453	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7454	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7455	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7456	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7457	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7458	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7459	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASVF_7460	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7461	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7462	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Tilletiales	f__Tilletiaceae	g__Tilletia	s__indica
ASVF_7463	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	s__adscendens
ASVF_7464	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7465	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7466	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7467	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__cystojenkinii
ASVF_7468	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7469	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lindgomycetaceae	g__Clohesyomyces	s__aquaticus
ASVF_7470	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	g__Archaeospora	s__trappei
ASVF_7471	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Scytalidium	NA
ASVF_7472	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_7473	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Ophiosphaerella	NA
ASVF_7474	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7475	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Naevala	NA
ASVF_7476	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7477	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7478	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7479	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Oculimacula	s__yallundae
ASVF_7480	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7481	k__Fungi	p__Glomeromycota	c__Paraglomeromycetes	o__Paraglomerales	f__Paraglomeraceae	g__Paraglomus	NA
ASVF_7482	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7483	k__Fungi	p__Glomeromycota	c__Glomeromycetes	NA	NA	NA	NA
ASVF_7484	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
ASVF_7485	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
ASVF_7486	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__byssoides
ASVF_7487	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7488	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Neonectria	s__major
ASVF_7489	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7490	k__Fungi	p__Chytridiomycota	c__Chytridiomycetes	o__Chytridiales	f__Chytriomycetaceae	g__Chytriomyces	s__hyalinus
ASVF_7491	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7492	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Candelariales	f__Candelariaceae	NA	NA
ASVF_7493	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_7494	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Rhizosphaera	s__oudemansii
ASVF_7495	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7496	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Kurtzmanomyces	s__insolitus
ASVF_7497	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__oxalicum
ASVF_7498	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7499	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7500	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7501	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__fimbricystis
ASVF_7502	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_7503	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
ASVF_7504	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	NA	NA	NA
ASVF_7505	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7506	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7507	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7508	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7509	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7510	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7511	k__Fungi	p__Glomeromycota	c__Glomeromycetes	NA	NA	NA	NA
ASVF_7512	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	NA
ASVF_7513	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
ASVF_7514	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	s__frias
ASVF_7515	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pluteaceae	g__Volvariella	s__dunensis
ASVF_7516	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASVF_7517	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7518	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_7519	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7520	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	g__Prosthemium	s__intermedium
ASVF_7521	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Georgefischeriales	f__Tilletiariaceae	g__Tilletiaria	s__anomala
ASVF_7522	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Ochroconis	NA
ASVF_7523	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7524	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
ASVF_7525	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	g__Lindtneria	NA
ASVF_7526	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_7527	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7528	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7529	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
ASVF_7530	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meripilaceae	g__Climacocystis	s__borealis
ASVF_7531	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7532	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	NA
ASVF_7533	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7534	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7535	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7536	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	NA	NA
ASVF_7537	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7538	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASVF_7539	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	NA	NA	NA
ASVF_7540	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Lamprospora	s__kristiansenii
ASVF_7541	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Clitocybe	NA
ASVF_7542	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7543	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7544	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7545	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7546	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
ASVF_7547	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	NA	NA	NA
ASVF_7548	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Tilletiales	f__Tilletiaceae	g__Tilletia	s__puccinelliae
ASVF_7549	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__sebi
ASVF_7550	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	NA	NA
ASVF_7551	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7552	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7553	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__horticola
ASVF_7554	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7555	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7556	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Fomitopsis	s__pinicola
ASVF_7557	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7558	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Coriolaceae	g__Trametes	s__versicolor
ASVF_7559	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7560	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7561	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7562	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7563	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7564	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__atramentaria
ASVF_7565	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7566	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_7567	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7568	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA
ASVF_7569	k__Fungi	p__Glomeromycota	NA	NA	NA	NA	NA
ASVF_7570	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7571	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
ASVF_7572	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7573	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7574	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Pholiota	s__gummosa
ASVF_7575	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7576	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7577	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7578	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Dichotomopilus	s__indicus
ASVF_7579	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	NA	NA
ASVF_7580	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7581	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	NA	NA	NA
ASVF_7582	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7583	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7584	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__unica
ASVF_7585	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7586	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7587	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Barnettozyma	s__californica
ASVF_7588	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7589	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pluteaceae	g__Pluteus	s__brunneidiscus
ASVF_7590	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7591	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7592	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7593	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Scolecobasidium	s__humicola
ASVF_7594	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7595	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	g__Helicomyces	s__roseus
ASVF_7596	k__Fungi	p__Aphelidiomycota	NA	NA	NA	NA	NA
ASVF_7597	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7598	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiaceae	g__Rhizophydium	NA
ASVF_7599	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
ASVF_7600	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
ASVF_7601	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7602	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7603	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
ASVF_7604	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiales_fam_Incertae_sedis	g__Mrakiella	s__aquatica
ASVF_7605	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASVF_7606	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Phlebia	s__tuberculata
ASVF_7607	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Arthrobotrys	s__musiformis
ASVF_7608	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASVF_7609	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	NA
ASVF_7610	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7611	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7612	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7613	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7614	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__velatopruinatus
ASVF_7615	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_7616	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7617	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Protrudomycetaceae	g__Protrudomyces	s__lateralis
ASVF_7618	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7619	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_7620	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Holtermanniales	f__Holtermanniales_fam_Incertae_sedis	g__Holtermanniella	s__takashimae
ASVF_7621	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7622	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	g__Lindtneria	NA
ASVF_7623	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_7624	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_7625	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS02	NA	NA	NA
ASVF_7626	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Pucciniaceae	g__Puccinia	s__sorghi
ASVF_7627	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
ASVF_7628	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7629	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_7630	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_7631	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
ASVF_7632	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_7633	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Subplenodomus	NA
